price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,yr_built
255000,2,1,620,4760,1,620,1941
625000,3,2.5,2360,12164,2,2360,1987
680000,3,1.75,1760,8400,1,1460,1960
440000,3,1.75,2100,29735,1,1080,1957
615000,5,2.25,2480,12070,2,2480,1978
239000,3,1,1040,6860,2,1040,1942
462500,3,2.5,1656,108900,1,1656,1985
619400,4,2,2090,3610,1.5,1790,1927
975000,6,2.75,2520,54160,2,2520,1954
330000,2,1,700,4000,1,700,1943
985000,4,3.25,4030,36762,2,4030,1988
430000,2,1,760,7114,1,760,1946
2.46E+06,4,5.25,6500,14986,2,5180,2001
778000,3,2,1840,6000,2,1720,1946
219000,3,2,1090,7350,1,1090,1990
1.60E+06,4,2.5,2980,13341,1.5,1800,1928
715000,4,2.25,1900,8272,1,1460,1966
950000,4,2.5,2790,15653,2,2790,1964
425000,2,1,1280,5026,1,1020,1951
239000,3,1,1510,15022,1,1510,1962
310000,1,1,920,8282,1.5,920,1944
400000,2,1,700,8120,1,700,1927
428000,2,1.75,1980,44550,2,1280,1977
600000,3,1,1440,4300,1.5,1440,1929
415000,4,4,2740,8250,2,2740,1990
401000,2,1,1400,8220,1,1400,1949
292000,3,1.75,2270,7156,1,1370,1948
291750,3,2.25,1310,12825,1,1310,1950
227000,3,1.75,1680,7455,1,1680,1968
675000,3,2.25,2260,13209,1,2260,1977
397500,3,2.25,1350,980,2,1050,2007
206000,2,1.5,1820,8867,2,1820,1921
1.19E+06,3,3.5,3380,3333,3,2800,2008
360000,4,1.75,2140,49658,1,2140,1959
427500,4,2.5,2430,3249,2,2430,2010
115000,2,1,940,6000,1,940,1943
559000,3,1.5,2070,5386,1,1140,1948
420000,4,1,1510,1501,1.5,1510,1906
550000,4,1.75,2550,39460,1,1890,1982
282150,2,1,700,5940,1,700,1948
260000,3,1,1150,3090,1,1150,1910
428000,3,2.5,2340,3466,2,2340,2004
319950,3,3.25,1510,1245,3,1510,2007
1.35E+06,3,2,2070,9600,1,1590,1946
552000,2,1,1150,5000,1,1050,1924
637000,4,2.75,2190,2867,1.5,1470,1929
213000,4,1.75,1980,9000,1,1480,1978
215000,3,1,960,7200,1,960,1958
590000,3,1.75,2180,6120,1,1380,1949
390000,4,2.5,2560,43560,2,2560,1989
287000,4,2.25,2270,11997,1,1540,1959
580000,5,2.75,3550,9600,2,3550,1960
424000,3,2,1330,5632,1,1330,1988
610000,4,2.5,2110,6360,2,2110,1988
1.32E+06,4,3.25,3470,11843,1,2270,1989
623500,4,3,1550,3350,1,860,1918
260000,2,1,570,81893,1,570,1936
906000,3,2.5,2030,1800,3,2030,2013
330000,3,2,1500,11233,1,1500,1987
275000,2,1,920,7688,1,920,1955
290000,3,1,1470,8200,1,1040,1953
599950,2,1,1150,3775,1,1150,1917
550000,4,3,4180,35169,2,4180,1986
289000,3,1.75,1690,3449,1,1690,1987
411000,4,2.75,2150,9915,1,1240,1976
826000,3,3.25,2330,4000,1,1730,1964
400000,4,2,2680,13680,2,2350,1943
342000,3,2.5,1740,2226,2,1320,2008
475000,2,1.75,1320,3420,1,1080,1955
1.21E+06,4,3.5,3150,5500,2,3150,2014
455000,4,3,2480,9238,1,2050,1913
850000,4,3,3330,4000,1,1790,1958
185000,3,1,1010,6400,1,1010,1971
850000,6,3.25,4920,20590,1,2730,1960
239900,4,1.75,1570,18730,1,1200,1960
765000,5,3.75,3580,14275,2,3190,1999
437000,3,1.75,2220,17568,1,2220,1967
240000,3,1.5,1010,10350,1,1010,1969
395000,2,1,1440,7808,1,860,1949
320000,3,1,1230,7492,1,1230,1955
525000,3,1.75,1710,7350,1,1280,1981
260000,3,3,2390,8993,2,1680,1988
450000,3,2.75,2840,39324,1,2200,1988
560000,4,2.5,2300,7989,2,2300,1990
310000,5,3,2270,5001,1,1360,1989
440000,3,2.5,2290,6302,2,2290,1997
458450,4,1,1330,9715,1,970,1957
200000,3,1,1200,10703,1.5,1200,1918
430000,3,2.25,2160,6527,2,1580,1987
360000,3,1,1120,10500,1,1120,1966
311000,4,2.5,2090,11645,1,1200,1962
615000,3,3.25,1470,1152,3,1470,2003
575000,3,1.75,2270,10136,2,2270,1979
2.03E+06,4,3.75,4100,22798,1.5,2540,1934
430000,3,1.75,1440,4025,1,720,1917
400000,3,1.5,1200,4800,1,1200,1962
340000,3,1.75,1720,10710,1,860,1957
351000,1,0.75,930,6600,1,930,1924
440000,4,2.5,2400,8038,2,2400,2002
298000,4,2.5,1960,11798,2,1960,1999
300000,4,1.75,1890,9205,1,1260,1964
310000,3,2.25,1590,3056,2,1590,2001
500000,4,2.5,2590,9354,2,2590,1993
399900,3,1,860,1664,1.5,860,1927
343000,3,2.5,1270,2509,2,1270,2004
415000,2,2.25,1130,2191,2,1130,2010
410000,3,2.5,1860,15457,2,1860,1997
320000,2,1,1802,11225,1,1802,1961
1.99E+06,5,3,4480,5000,2.5,3420,1902
253000,2,1,1310,7128,1,940,1980
630000,3,2.5,2320,32772,2,2320,1992
216000,2,1,1130,12500,1,1130,1953
540000,3,2.5,2180,11100,1,1230,1983
212000,3,1.5,1830,12233,1.5,1830,1930
300000,3,2.75,2340,12282,1,1470,1978
969950,3,2.5,2830,3750,3,2830,2014
715000,3,1,1610,7680,1,900,1956
1.32E+06,5,2.75,2410,19447,2,2290,1968
1.44E+06,4,2.75,2660,9547,1,1930,1968
305000,3,1,1030,5350,1,1030,1924
458000,3,4,1390,1569,2,1150,2006
275000,3,1.75,1580,8775,1,1220,1942
550000,3,2.75,2330,4780,2,1730,1930
742000,3,3.25,1540,704,3,1540,2011
700000,3,1,1570,4000,2,1570,1908
640000,4,3,2940,5763,1,1640,1955
352000,3,0.75,1240,7200,1,1240,1947
301500,3,1,1410,7419,1,1050,1969
630000,4,2.5,2190,9880,1,1410,1979
340000,3,2.5,3040,6255,2,3040,1999
477500,4,1.75,1860,9364,1,1080,1953
285000,3,2.5,1690,7460,1,870,1997
255000,3,2.75,1900,16117,1,1900,1958
315000,3,2.5,1600,7982,2,1600,1993
830000,6,3,2530,9000,1,2530,1978
539950,3,2.25,1860,1558,3,1860,2014
980000,3,2.25,2390,4590,2,2090,1941
735000,4,2.5,3100,8529,2,3100,1990
536000,5,2.25,2650,9140,1,1350,1965
575000,3,2,1520,5000,1.5,1140,1945
500000,2,1,1510,4000,1,930,1924
285500,4,1.75,1960,7950,1,1960,1967
498000,4,2.75,2270,7375,1,1290,1973
412000,2,1,910,6282,1,910,1939
607000,4,2.5,2100,8220,1,1300,1975
199000,3,1,1000,8512,1,1000,1991
492500,4,2.75,2760,18306,1,1630,1978
585000,4,2.5,2840,11044,2,2840,2001
326995,3,2.5,1860,5321,2,1860,2000
372500,4,2.25,1920,9660,1,1920,1968
528000,2,0.75,840,40642,1,840,1937
400000,3,1.5,2390,32109,1,2390,1975
344000,4,2.5,2100,8501,2,2100,1993
409950,4,3,2430,7163,2,2430,2003
625000,3,2,1880,4000,1,1280,1950
304950,3,1.75,1350,9000,1,1350,1987
381500,2,2,2160,35183,1,2160,1985
215000,3,1.75,1430,13399,1,900,1946
345000,5,1.75,2840,12870,2,2840,1925
363000,3,0.75,2510,20000,2,2510,1961
240000,3,1,1690,20063,1.5,1690,1913
548050,2,2,1930,5479,1,1930,2005
314000,2,1,720,4920,1,720,1941
800000,4,2.5,2990,16809,2,2990,1990
400000,5,1.75,2300,6720,2,2300,1905
247000,1,1,460,4120,1,460,1937
540000,2,1.75,1240,4120,1,890,1906
410000,4,2.5,1900,15123,2,1900,1995
525000,3,1.75,2120,9146,1,1260,1981
820000,4,2.5,2440,5737,2,1700,1929
1.25E+06,4,2.25,3300,15375,1.5,2820,1933
244000,2,1,1180,10200,1,1180,1955
275000,1,1,520,4800,1,520,1930
577000,2,1.75,2070,23160,1,1260,1946
446950,5,2.5,2250,7945,1,1360,1977
457000,3,2.5,2050,5694,2,2050,2004
320000,4,1.5,1310,137214,1.5,1310,1926
210000,3,1.5,1250,9484,1,1250,1969
220000,4,2.5,2130,9100,1,1290,1978
589000,3,2,2250,8800,1,1250,1925
435000,4,2,1880,3840,1,970,1904
375000,3,1,1520,10798,1,1520,1953
1.74E+06,4,3.5,4010,9654,2,4010,2007
545000,2,1.75,1660,5581,1,1660,2005
970000,3,2.25,3400,10000,2,3400,1983
705000,2,1.75,2320,6755,1,1380,1946
915557,5,3.25,3740,11536,2,2540,1984
259000,4,1.5,1810,9000,1.5,1810,1960
1.70E+06,2,2.25,3170,3000,2,1990,1900
427000,3,1.75,1680,8610,1,1290,1969
390000,2,1,930,3100,1,930,1911
363000,3,2.5,2390,8000,2,2390,1995
612000,4,2.5,2680,3626,1.5,1680,1928
380000,4,1.75,1790,10186,1,1790,1965
230000,4,3,1680,6003,1,1150,1997
580000,3,1.75,1570,2600,1.5,1570,1931
770000,3,1,2230,3200,2,1630,1918
207200,4,2,1260,8400,1,1260,1991
525000,3,2,1790,11430,1,1190,1985
925000,3,2.5,2440,7419,1,1520,1961
883000,4,2.25,2410,4000,2,1650,1910
455000,4,2.5,1780,2992,2,1780,2003
343500,3,2.5,1900,5194,2,1900,2004
244000,2,1,960,8450,1,960,1950
397000,3,1.75,1640,11730,1,1640,1967
180500,2,1,850,5000,1,850,1976
310000,3,2.75,2150,6576,1,1900,1926
315000,4,2.5,2780,3969,2,2780,2005
718000,3,1,1030,4958,1,1030,1952
279950,3,1.75,1930,7267,1,1330,1977
689000,3,2.5,2080,9612,1,1700,1940
828000,4,2.5,3520,9901,2,3520,1998
150000,2,1,890,8100,1,890,1942
505400,3,1.75,1640,3400,1,930,1926
1.68E+06,5,3.25,4860,23723,2,3820,1989
217450,3,1,1040,5000,1,1040,1959
677000,4,2.5,2820,4174,2,2820,2004
361000,2,2.5,1320,48787,1,1320,2004
620000,3,2.5,2590,7237,2,2590,2004
176000,3,2.25,1540,5449,1,1180,1989
330000,3,1,960,7218,1,960,1969
290000,3,2.5,1190,8175,1,1190,1986
711000,4,2.5,2770,9532,2,2770,1988
295000,3,1.75,1060,8100,2,1060,1983
1.10E+06,5,3.25,4010,12110,2,4010,2003
257500,3,2,1140,7078,1,1140,1991
240000,4,1,1910,16320,1.5,1910,1934
645000,4,2.5,2340,8955,2,2340,1990
499000,2,1.75,1170,2400,1,740,1903
321000,3,1,1290,9526,1.5,1290,1961
449000,3,2.5,1810,1658,3,1810,1998
515000,3,2.5,1820,5280,1,910,1949
456000,4,1.5,2220,12385,1,1270,1978
865000,3,3.75,3830,219106,2,3830,1977
515500,4,2.5,2920,7700,2,2920,2003
576925,4,2.5,2630,6100,2,2630,2004
243000,3,1.75,1320,10416,1,1320,1996
253400,3,2,1400,8640,1,1400,1968
292000,3,2.5,1600,3580,2,1600,2000
271500,3,2.5,1490,8005,1,1090,1976
765000,2,2.5,2170,6750,1,2170,2012
375000,3,3.25,1280,1730,2,1090,2005
382880,3,2,1620,9566,1,1620,1968
852500,3,2.5,2630,10100,1,1580,1967
475000,3,1.5,1240,8738,1,1240,1959
462000,3,1.75,1300,2580,1,820,1919
762400,3,1.75,2430,14607,1,1230,1949
330000,4,1.5,1890,7540,1,1890,1967
473000,3,2.25,1890,12236,1,1890,1978
550000,3,1.5,2440,7200,1,2440,1949
449500,3,2.25,1780,7280,1,1340,1972
744000,4,2.75,2830,13059,2,2830,1998
700000,4,2,2490,4700,1,1690,1952
511100,4,2.5,1560,12220,1.5,1560,1965
317950,3,2.5,1980,4500,2,1980,2012
542950,3,2.5,2070,39768,2,2070,1988
490000,3,1.75,1490,11360,1,1490,1975
760000,4,3.5,3090,4060,2,2420,1992
475000,3,2.25,1580,8659,1,1220,1961
1.70E+06,5,4.5,5190,23716,2,3390,1987
435000,3,2.75,2692,6197,2,2692,2007
399000,3,2.5,1740,3690,2,1740,2000
627000,3,2,1940,3800,1,1050,1927
346500,4,2.5,2150,5100,1.5,1290,1991
412000,3,1.5,1320,8000,1,1320,1957
845000,4,2.5,3360,40471,2,3360,1994
373000,3,1.75,1850,9655,1,1100,1959
725000,4,2.25,2880,8882,2,2480,1965
376000,6,2.5,2420,11662,1,1420,1965
552500,3,1,2020,4120,1.5,1520,1929
365000,5,2,2280,19000,1.5,2280,1924
700000,4,2.5,3010,46173,2,3010,1996
315000,4,2.25,2550,9736,1,2550,1967
262500,4,2,1540,5110,1,1540,1957
660000,3,2.25,2280,6150,2,2280,1984
340000,4,2.5,2450,6941,2,2450,2006
660500,5,2.5,2950,5500,1.5,1720,1918
280000,1,1,690,1950,1,690,1928
267000,1,1,800,2480,1,800,1919
230000,2,1,1470,25661,1.5,1470,1932
417000,3,2.25,1840,11403,2,1840,1993
252000,3,1,1170,9730,1,1170,1968
791000,5,1.75,2344,4800,1.5,1544,1921
415000,1,1,1230,3774,1,830,1924
339000,3,1.75,1150,13278,1,1150,1966
158000,3,1,1140,10477,1,1140,1942
535000,3,1,1660,5100,1,1260,1957
818900,3,1,1080,4120,1,980,1919
550000,4,2,1720,4000,1,1420,1950
240000,2,1,590,8717,1,590,1953
590000,3,3.25,1290,1230,2,1090,2008
369300,3,1.5,1480,21320,1,1480,1967
510000,4,2.5,2600,118666,1,1400,1981
542500,3,2.5,2040,10086,2,2040,1987
262500,3,1,970,7854,1,970,1980
900000,6,3,2620,4350,1,1760,1957
1.10E+06,4,3.5,4560,41636,2,4170,1995
368000,3,1.75,1750,14400,1,1750,1951
825000,4,3.5,3620,6499,2.5,3620,2003
343500,3,2,1660,7509,1,1660,2002
273500,4,1,1360,6000,1,1020,1944
1.00E+06,3,2.5,2044,5610,2,2044,1996
770000,5,3,2370,6000,1.5,1340,1926
400000,3,2,1170,3868,1.5,1170,1925
225000,3,1,1660,7210,1,1100,1963
345000,4,1,2020,18150,1,2020,1955
450000,3,2.5,2530,8116,2,2530,2001
334850,2,1,870,5635,1,870,1948
605000,5,3,3670,9600,1,1980,1955
760000,5,3.5,3180,14000,2,3180,1997
390000,2,1.5,1870,12960,1.5,1350,1926
488000,3,2.5,1940,5660,2,1940,2001
3.30E+06,3,3.25,4220,41300,1,2460,1958
1.06E+06,5,4.5,4820,13165,2,3950,1990
608000,3,2,2400,217800,2,1590,1975
1.39E+06,3,2.25,2930,6000,2,1920,2000
299950,2,1,800,3000,1,800,1904
818000,3,3.25,2200,4800,2,1910,1943
355000,3,2.5,2400,9701,1,2400,1990
1.86E+06,5,3.25,5570,9600,2,3860,1952
660000,3,3.25,1980,2850,3,1980,1987
2.37E+06,3,2.25,3530,17450,1,1840,1930
1.21E+06,4,2.5,3430,35120,2,3430,1984
255950,3,2.5,1720,3676,2,1720,1992
475000,3,1.5,1930,11092,1,1500,1983
362950,4,1.75,2140,159865,1,1140,1960
452000,3,1.75,1110,9012,1,1110,1966
315000,3,1.75,1970,8200,1,1270,1964
330950,3,2.5,1630,2844,2,1630,2003
535000,5,2.25,2520,49222,2,2520,1978
479000,4,2.25,2270,9464,1.5,1520,1940
340000,3,2.5,1212,1174,3,1212,2004
312000,4,2,1890,8362,1,1890,1966
305000,3,2.25,1370,6600,2,1370,1993
270000,3,2.5,1770,7336,2,1770,1996
529999,3,2.5,1710,1664,2,1300,2003
587100,2,1,1190,6967,1,1190,1946
459800,3,2,1690,16061,1,1690,1984
451000,4,1.75,1680,7800,1,1330,1966
2.48E+06,3,3.25,4340,4947,2,3060,1993
525000,3,2.25,2040,435600,2,2040,1983
250000,2,1,1110,26051,1,1110,1951
475000,5,2,2040,6180,2,2040,1908
235000,4,1.5,1920,11595,1,1920,1962
230000,3,1.5,1330,9548,1,1330,1967
581000,4,1,1630,2566,1.5,1630,1921
415000,3,1,1520,9030,1,1520,1956
522500,3,1,1520,9030,1,1520,1956
383000,3,1.5,1340,7725,1,1340,1967
315000,3,1.75,2500,8289,1,1250,1958
591000,3,2,1460,3600,2,1460,1902
750000,4,2.25,3140,12150,2,3140,1979
430000,3,1.75,2150,4333,1,1200,1956
712000,4,2.5,3140,32336,1.5,3140,1995
510000,3,2.5,2310,53578,1,1340,1981
480000,2,1,710,4800,1,710,1950
538000,3,1,1460,7200,1,1260,1906
464000,2,2.75,730,5000,1,730,1929
476000,3,2.5,1440,3840,2,1440,2001
349500,3,2,1130,16875,1,1130,1947
270000,3,2.25,1810,8262,2,1810,1981
740000,3,2.5,2710,18480,2,2000,1978
395000,4,2.5,2740,8336,2,2740,1990
498000,3,2.5,1690,4088,2,1690,2004
339900,3,2.5,1470,4675,2,1470,1999
539000,3,2.5,2830,9972,2,2830,2006
400000,3,1,1410,9704,1,1140,1983
225000,3,2.5,2170,11745,1,1410,1967
330000,3,2.25,1340,4080,1.5,1170,1907
1.39E+06,3,3,2480,5500,2,1730,1950
490000,3,2.75,1990,31200,1,1990,1986
260000,4,2.75,2240,7200,1,1140,1967
469900,4,2.5,2990,8913,2,2990,1991
493000,6,1.75,2120,3801,1.5,1220,1925
740000,4,2.25,2920,46355,2,2920,1998
148900,4,1.75,1700,6000,1,1700,1967
475000,2,2.5,1620,14467,2,1620,1981
415000,2,1,760,4000,1,760,1944
229500,3,1,1230,6000,1,1230,1967
1.36E+06,5,3.75,4960,13990,2,3760,2001
385000,4,2.5,2030,11375,1,1330,1969
230000,3,2.25,1830,11331,1,1250,1965
425000,2,1,970,2700,1,770,1926
189900,2,1,1000,4179,1,1000,1914
238000,2,1,750,6480,1,750,1943
968060,4,2.5,2620,16200,1,1570,1950
921000,4,1.5,2220,9496,1,1490,1954
380000,5,1.75,3000,6000,1,1500,1958
285000,1,1,1060,54846,1,1060,1935
449000,4,2.5,1980,5400,2,1980,1998
625000,4,1,1600,5500,1.5,1600,1946
318989,4,2.25,2000,9000,1,2000,1978
445000,3,1.5,1310,1266,2,1120,2002
750000,3,1,1120,8549,1,1120,1952
959000,3,2.5,3320,11875,1,3320,1979
330000,3,2.5,2370,9102,2,2370,1990
425000,2,1.5,830,1241,2,830,2005
280000,3,1,940,7913,1,940,1948
476500,4,2.5,2250,50155,2,2250,1998
556000,3,2.25,2020,3600,2,2020,1998
1.86E+06,4,5.25,5240,320917,2,5240,2006
637000,4,3.5,4083,68377,2,4083,2005
405000,3,2,1450,6081,1,1450,1969
397000,5,1,1170,6757,1,800,1944
895990,4,2.75,3555,6565,2,3555,2014
259000,3,2,1610,14046,2,1610,1933
420000,2,1,960,112384,1,960,1955
518000,3,2.5,1680,2096,2,1380,2008
425000,3,1.75,1380,8182,1,1380,1942
182500,2,1,1040,13920,1,1040,1973
549900,3,1.5,1380,3031,1.5,1380,1929
445000,3,1.75,1850,16863,1,1280,1980
452000,2,1.75,1740,5400,1,990,1946
715000,5,1.75,1920,6500,1,1260,1951
559000,3,2.5,2010,5200,2,2010,1989
3.30E+06,5,6.25,8020,21738,2,8020,2001
250000,4,1.75,1860,7350,1,1090,1977
1.23E+06,5,4,4390,6656,2,2930,2008
276500,4,2.25,2380,128937,1,2380,1960
440000,4,2.5,2880,7386,2,2880,1987
543200,6,2.25,2820,15600,1.5,1970,1940
250000,1,1,750,4000,1,750,1918
625000,4,2.5,1750,9000,1,1410,1977
530100,3,1,1540,3399,1.5,1200,1926
549900,2,1.75,1140,936,2,940,2014
430000,4,1.5,1560,6534,1,1560,1962
835000,3,2.5,2960,6856,2,2960,2009
409500,4,2.75,2140,13000,1,1320,1968
329000,4,2.5,1600,6765,1,830,1947
940000,4,2.75,2080,4000,1.5,2080,1912
539950,3,2,1560,3200,1.5,1560,1910
579950,4,2.5,2880,213444,1,2140,1984
881000,5,3,2510,4125,1.5,1590,1925
362500,3,1,960,5424,1.5,960,1916
243950,2,1,1120,35500,1,1120,1961
658000,4,2.75,3310,6166,2,3310,2008
218250,3,1.5,1080,9774,1,1080,1968
655000,4,2.5,2860,12394,2,2860,1999
255000,3,2,1490,7599,1,1490,1990
215000,3,1,1210,7175,1,1210,1918
1.27E+06,3,1.75,2240,5657,1.5,1910,1941
2.92E+06,4,4.75,4575,24085,2.5,3905,1926
424305,3,2.5,1600,5960,2,1600,1910
494000,4,1.75,2090,4300,1.5,1250,1925
560000,4,2.5,2260,3713,2,2260,2003
130000,3,1,1200,7000,2,1200,1908
468000,4,2.5,2480,176418,1.5,2480,1927
480000,5,3,2240,15435,1,1390,1952
475000,3,1.75,1550,4054,1.5,1550,1926
285000,4,1.75,2130,8151,1,1330,1967
765000,5,3,2870,5700,1,1950,1964
208000,2,1,1160,5750,1,1160,1924
372000,3,2.5,2430,5000,2,2430,2001
470000,2,1,900,5512,1,900,1947
451000,5,2.75,2830,8925,1.5,2830,1967
442200,4,1.75,1620,8132,1,1620,1974
330000,4,2.5,2510,8580,2,2510,1991
335000,3,1.75,1790,5120,1,940,1949
280000,3,2,1640,13249,1,1640,1995
625000,3,1.75,2240,6050,1,1250,1950
345000,3,2.5,1870,3584,2,1870,2003
255950,4,1,1500,11050,1,1500,1964
570000,4,1,1490,6000,1.5,1490,1918
685000,3,1.5,2230,8558,2,2230,1960
273148,3,1.75,1710,7210,1,1240,1974
246500,3,2.5,1620,7686,2,1620,1989
349950,5,2.5,2250,7176,1,1310,1983
545000,4,2,1700,2350,1,850,1926
403000,3,2.5,1502,1400,3,1502,2005
299950,4,2.5,1900,4054,2,1900,2003
792000,3,2.5,3320,12840,1,2600,1990
418000,5,2.5,1980,10205,1,1080,1929
332500,4,1,1670,8102,1.5,1670,1944
337000,3,2.5,2235,43560,1,990,1975
212000,2,1,1070,7386,1,1070,1949
542000,2,2.25,1800,2819,2,1800,1979
622500,4,2.5,2980,8107,2,2980,2000
260000,3,1.75,1670,8511,1,1340,1985
525000,3,1.75,2620,38350,1,1320,1977
975000,5,3.5,5470,35071,2,4590,1976
1.14E+06,4,1.75,3080,6500,1,1700,1941
500000,3,1,940,10360,1,940,1964
554000,5,2.25,1870,11411,1,1170,1961
343000,4,2.5,2070,4500,2,2070,2004
515000,2,1.75,950,15219,1,950,2009
492000,2,1,1290,6272,1,890,1922
655000,4,3,2570,8022,1,1370,1984
290000,3,2.5,1600,6848,2,1600,2000
952500,4,1.5,2550,5055,2,2550,1910
235000,2,1,1010,7500,1,1010,1941
323000,3,1.5,1720,7110,1,1720,1955
1.05E+06,3,2.5,2200,1970,2,1610,2008
265000,0,0.75,384,213444,1,384,2003
200000,2,1,1400,9600,1.5,1400,1941
419995,3,2.25,1830,7500,1,1330,1968
1.50E+06,3,3,3110,9015,1,1590,1980
455000,3,2.5,1600,7829,2,1600,1987
660000,3,3.5,3600,37982,2,3600,1996
319000,3,1,1390,12823,1,1390,1968
390000,3,1.75,2092,250905,1,2092,1981
718500,3,1.5,1200,6240,1,1030,1952
474000,2,1,1090,3160,1,840,1926
615750,4,2,2140,6360,2,1840,1945
551000,3,2.5,2010,17362,2,2010,1994
230000,3,2.25,1500,7210,1,1150,1984
790000,4,2.5,3500,9198,2,3500,2004
1.23E+06,3,2.5,2660,1967,3,1870,2007
325000,3,2.25,1440,6443,2,1440,1995
705000,4,2.75,2780,6207,2,2780,2001
259000,4,1.75,1580,8856,2,1580,1979
306000,3,1.5,1250,8700,1,1250,1959
315000,3,1,970,6828,1,970,1928
392500,3,1,1100,7650,1,1100,1952
1.07E+06,4,2.25,3240,12930,2,2730,1968
350500,2,2.5,1290,1445,3,1290,1999
825000,4,3.5,3810,9792,2,3810,1938
235000,4,1,1500,6360,1.5,1500,1944
650000,3,2,2660,257875,1,1530,1976
675000,4,3,2400,3340,1,1200,1964
265000,4,1,1860,8505,1,1860,1955
822500,2,1,1450,7098,1,1450,1924
705000,3,2.75,2260,4000,2,1540,1956
2.63E+06,6,4.75,5540,7200,2.5,3950,1909
685000,2,1.5,1300,1676,1,1300,1943
630000,4,2,1610,5000,2,1610,1946
1.25E+06,4,3.25,3820,24166,2,3310,1990
359000,4,2.5,1820,11325,1,1390,1976
784500,4,5,5820,13906,2,3750,1993
850000,3,2,2470,8800,2,2470,1961
410000,3,2.5,3040,6054,2,3040,2005
252000,4,1.75,1120,8250,1,1120,1966
618000,5,1.75,1880,18295,1,1880,1955
265000,3,1,1070,4800,1,970,1947
465000,3,2,1560,8509,1,790,1969
240000,2,1,870,6552,1,870,1947
217000,3,1,1000,12000,1,1000,1959
415000,4,2.25,2520,4200,1.5,1510,1909
274000,2,2,1700,7992,1,950,1980
420000,5,3,2150,6117,1,1370,2003
1.06E+06,4,2.75,1590,6000,1.5,1590,1925
1.42E+06,4,5.25,4670,43950,2,4670,1989
618500,3,2,1800,5000,1,1080,1942
295000,3,1.5,1670,10800,1,1670,1956
400000,3,2,1010,12252,1,1010,1980
595000,3,2.5,2550,6677,2,2550,2002
1.73E+06,4,3,3700,20570,1,1850,1976
261000,3,1.75,1350,7686,1,1350,1987
780000,5,2.5,1660,4000,1.5,1660,1929
589000,3,1.5,1390,5040,1,1090,1947
230000,3,1.75,1720,9125,1,1140,1981
690000,4,3.5,2980,2147,2.5,2490,2006
524000,4,2.25,2190,15491,2,2190,1981
380000,2,2.5,1230,987,2,1060,2011
357500,3,1,1000,4080,1,740,1945
330000,3,2,2500,10697,1,2500,1994
635000,5,1.75,2240,4750,1,1120,1920
934000,9,3,2820,4480,2,1880,1918
358500,2,1.75,1400,865,2,1110,2005
401000,3,1.5,1470,6867,1,1470,1955
270000,3,2,1820,7750,1,1820,1992
705000,4,2,2060,6000,1,1370,1954
325000,3,2,1670,17071,1,1100,1988
384950,3,1,1540,7740,1,1540,1909
310000,3,1,1210,9730,1,1210,1953
829950,4,2.5,3430,42775,2,3430,1992
353000,3,2.5,2550,6021,2,2550,2002
170500,2,1,1060,7700,1,820,1981
885250,4,2.5,3670,49658,2,3670,1999
2.70E+06,4,3.25,4420,7850,2,3150,2001
245000,3,1.5,1550,9126,1,1550,1957
469000,3,2.5,1190,1290,3,1190,2008
455000,3,1,1300,3550,1.5,1300,1927
305000,4,2.5,2430,5959,2,2430,2002
840000,7,4.5,4290,37607,1.5,4290,1982
905000,5,3.5,3500,10155,2,2570,1996
219200,3,2,1680,7000,1.5,1680,1968
455000,3,1.5,1250,8004,1,1250,1965
195000,2,1,1020,8100,1,1020,1940
799000,3,1,1510,4178,2,1510,1902
285000,2,1,910,8155,1,910,1948
300000,3,1.5,1320,15053,1,1320,1979
83000,2,1,900,8580,1,900,1918
220000,2,1,890,4804,1,890,1928
174500,2,2.5,1240,2689,2,1240,1986
695000,4,2.5,2960,10760,2,2960,1987
255000,3,1.5,1020,11410,1,1020,1959
539000,5,2.25,2590,7245,1,1510,1973
552700,2,1,1100,2800,1,1100,1925
571500,3,1,1300,6710,1,1300,1952
263700,3,1,1200,6561,1,1200,1950
3.30E+06,8,4,7710,11750,3.5,6090,1904
186950,2,2,1390,1302,2,1390,1986
520000,3,1.75,1430,53628,2,1430,1985
358000,3,1.5,1250,7194,1,1250,1969
210000,2,0.75,840,49658,1,840,1948
3.65E+06,5,3.75,5020,8694,2,3970,2007
543000,4,2.25,2060,8767,2,2060,1983
330000,4,2.25,2000,10679,1,1350,1960
529000,3,2,1530,3400,1,990,1907
295000,1,1,700,2500,1,700,1907
365000,3,1,950,8450,1,950,1962
473000,3,3,1380,1081,3,1380,2005
403500,3,1,1830,8004,1,1200,1960
544000,3,1.5,1790,8203,1.5,1790,1910
621000,3,1,1340,4000,1.5,1340,1927
672600,3,2.25,1520,5750,2,1400,1908
689800,2,1.75,1370,3125,1,1090,1950
613000,3,1.5,1470,4480,1,1130,1918
808000,4,2.25,2500,8866,2,2500,1987
301000,3,1,1060,9241,1,1060,1956
340000,3,1.75,1210,9635,1,1210,1987
206000,3,1,920,8400,1,920,1963
550000,3,1.5,1340,6000,1,1340,1960
325000,2,1,960,4800,1.5,960,1912
475000,3,2.5,1630,7586,2,1630,1986
432100,3,1.75,1840,7350,1,1310,1976
359000,3,2,3085,7280,1,1560,1959
490000,3,1,920,4800,1,780,1926
